,year,country origin,country destination,export_val
1232,2005,Vietnam,PYF,100704.78
1233,2005,Vietnam,WLF,91260.47
1234,2005,Vietnam,WSM,55125.49
1235,2005,Vietnam,BOL,306855.47
1236,2005,Vietnam,BRA,69942990.69
1237,2005,Vietnam,CHL,185223.2
1238,2005,Vietnam,COL,2585593.78
1239,2005,Vietnam,ECU,85662.0
1240,2005,Vietnam,GUY,39881.23
1241,2005,Vietnam,PER,2317372.06
1242,2005,Vietnam,PRY,10334996.77
1243,2005,Vietnam,SUR,2834902.42
1244,2005,Vietnam,URY,315790.04
1245,2005,Vietnam,VEN,5534778.07
1246,2006,Vietnam,BDI,73678.48
1247,2006,Vietnam,BEN,274064.4
1248,2006,Vietnam,CIV,4596.0
1249,2006,Vietnam,COM,392405.46
1250,2006,Vietnam,CPV,50745.0
1251,2006,Vietnam,DZA,3242522.0
1252,2006,Vietnam,EGY,2126108.25
1253,2006,Vietnam,ETH,3866334.47
1254,2006,Vietnam,GAB,1741588.63
1255,2006,Vietnam,GHA,407612.0
1256,2006,Vietnam,GIN,69315.15
1257,2006,Vietnam,KEN,932998.26
1258,2006,Vietnam,MDG,147581.51
1259,2006,Vietnam,MLI,90144.04
1260,2006,Vietnam,MOZ,123628.88
1261,2006,Vietnam,MRT,121368.96
1262,2006,Vietnam,MUS,653661.18
1263,2006,Vietnam,MWI,1026857.3
1264,2006,Vietnam,NER,762580.98
1265,2006,Vietnam,NGA,62705293.69
1266,2006,Vietnam,RWA,660193.16
1267,2006,Vietnam,SDN,1598992.54
1268,2006,Vietnam,SEN,240083.06
1269,2006,Vietnam,SYC,1618936.5
1270,2006,Vietnam,TUN,4448119.61
1271,2006,Vietnam,TZA,9160.0
1272,2006,Vietnam,UGA,1573181.95
1273,2006,Vietnam,ZAF,1329255.0
1274,2006,Vietnam,ZMB,96360.36
1275,2006,Vietnam,ZWE,288573.92
1276,2006,Vietnam,AZE,145323.0
1277,2006,Vietnam,BGD,3349957.32
1278,2006,Vietnam,BHR,42432.26
1279,2006,Vietnam,BRN,71471.03
1280,2006,Vietnam,BTN,14780.0
1281,2006,Vietnam,CHN,400140046.2
1282,2006,Vietnam,CYP,96917.97
1283,2006,Vietnam,GEO,344853.0
1284,2006,Vietnam,HKG,9999455.16
1285,2006,Vietnam,IDN,538080.65
1286,2006,Vietnam,IND,471521874.8
1287,2006,Vietnam,JOR,261181.0
1288,2006,Vietnam,JPN,75216461.03
1289,2006,Vietnam,KAZ,1110141.91
1290,2006,Vietnam,KGZ,50126.37
1291,2006,Vietnam,KHM,4171444.7
1292,2006,Vietnam,LBN,5528157.61
1293,2006,Vietnam,LKA,445953.9
1294,2006,Vietnam,MNG,58756.72
1295,2006,Vietnam,MYS,422800.98
1296,2006,Vietnam,PAK,13283373.97
1297,2006,Vietnam,QAT,6683566.89
1298,2006,Vietnam,SAU,28690256.81
1299,2006,Vietnam,SGP,6180241.32
1300,2006,Vietnam,SYR,336086.16
1301,2006,Vietnam,THA,144342884.1
1302,2006,Vietnam,TUR,2710870.54
1303,2006,Vietnam,YEM,3750102.48
1304,2006,Vietnam,ALB,138588.19
1305,2006,Vietnam,AUT,1090083.55
1306,2006,Vietnam,BGR,3229551.73
1307,2006,Vietnam,BIH,540307.25
1308,2006,Vietnam,BLR,1895446.17
1309,2006,Vietnam,BLX,565393.41
1310,2006,Vietnam,CHE,794386.21
1311,2006,Vietnam,CZE,3374038.07
1312,2006,Vietnam,DEU,16887897.29
1313,2006,Vietnam,DNK,2780309.75
1314,2006,Vietnam,ESP,11403758.01
1315,2006,Vietnam,EST,378392.37
1316,2006,Vietnam,FIN,430664.99
1317,2006,Vietnam,FRA,7324873.34
1318,2006,Vietnam,GBR,1586295.66
1319,2006,Vietnam,GRC,79747725.93
1320,2006,Vietnam,HRV,819883.76
1321,2006,Vietnam,HUN,163000.0
1322,2006,Vietnam,IRL,336239.83
1323,2006,Vietnam,ITA,1496690.11
1324,2006,Vietnam,LTU,17308.3
1325,2006,Vietnam,MDA,40244.51
1326,2006,Vietnam,MKD,1281116.37
1327,2006,Vietnam,MNE,88741.0
1328,2006,Vietnam,NLD,32581126.92
1329,2006,Vietnam,POL,13361977.84
1330,2006,Vietnam,PRT,56286.0
1331,2006,Vietnam,ROU,1290128.16
1332,2006,Vietnam,RUS,19739891.94
1333,2006,Vietnam,SRB,1383521.37
1334,2006,Vietnam,SVK,1115070.06
1335,2006,Vietnam,SVN,3954178.23
1336,2006,Vietnam,SWE,1018995.75
1337,2006,Vietnam,UKR,1867136.53
1338,2006,Vietnam,ATG,266832.89
1339,2006,Vietnam,BLZ,18174.0
1340,2006,Vietnam,BRB,1479066.27
1341,2006,Vietnam,CAN,43075.53
1342,2006,Vietnam,CRI,2783199.94
1343,2006,Vietnam,CUB,2567237.46
1344,2006,Vietnam,DMA,9068.25
1345,2006,Vietnam,DOM,46645272.42
1346,2006,Vietnam,GRD,270710.5
1347,2006,Vietnam,GRL,5424.0
1348,2006,Vietnam,GTM,2263014.72
1349,2006,Vietnam,HND,5888417.37
1350,2006,Vietnam,JAM,2241814.95
1351,2006,Vietnam,KNA,44143.27
1352,2006,Vietnam,LCA,72754.22
1353,2006,Vietnam,MEX,51306977.74
1354,2006,Vietnam,MSR,21303.85
1355,2006,Vietnam,NIC,2336087.49
1356,2006,Vietnam,SLV,5413322.48
1357,2006,Vietnam,TTO,1747495.74
1358,2006,Vietnam,VCT,111885.26
1359,2006,Vietnam,AUS,11006197.08
1360,2006,Vietnam,FJI,18518.06
1361,2006,Vietnam,NCL,291117.28
1362,2006,Vietnam,PYF,52353.26
1363,2006,Vietnam,VUT,64217.23
1364,2006,Vietnam,WLF,275519.29
1365,2006,Vietnam,WSM,88429.71
1366,2006,Vietnam,BOL,329068.48
1367,2006,Vietnam,BRA,88670244.92
1368,2006,Vietnam,CHL,318488.08
1369,2006,Vietnam,COL,8356257.72
1370,2006,Vietnam,ECU,263945.45
1371,2006,Vietnam,PER,1274616.71
1372,2006,Vietnam,PRY,22210323.96
1373,2006,Vietnam,SUR,2863814.24
1374,2006,Vietnam,URY,418117.04
1375,2007,Vietnam,BDI,29575.35
1376,2007,Vietnam,BEN,5041918.94
1377,2007,Vietnam,BFA,6567818.34
1378,2007,Vietnam,CAF,27753.88
1379,2007,Vietnam,CIV,117403.74
1380,2007,Vietnam,CMR,22941.0
1381,2007,Vietnam,COG,14033.0
1382,2007,Vietnam,COM,160625.0
1383,2007,Vietnam,CPV,38236.0
1384,2007,Vietnam,DZA,19500454.0
1385,2007,Vietnam,EGY,284054.23
1386,2007,Vietnam,ETH,10118091.97
1387,2007,Vietnam,GAB,2945181.72
1388,2007,Vietnam,GHA,198766.88
1389,2007,Vietnam,GIN,276107.32
1390,2007,Vietnam,KEN,609561.79
1391,2007,Vietnam,MDG,450577.75
1392,2007,Vietnam,MLI,374180.8
1393,2007,Vietnam,MOZ,179023.25
1394,2007,Vietnam,MRT,248437.44
1395,2007,Vietnam,MUS,1992440.75
1396,2007,Vietnam,MWI,118326.68
1397,2007,Vietnam,NER,6175482.18
1398,2007,Vietnam,NGA,52511015.22
1399,2007,Vietnam,RWA,98242.08
1400,2007,Vietnam,SDN,17799.39
1401,2007,Vietnam,SEN,384920.45
1402,2007,Vietnam,SYC,3680901.85
1403,2007,Vietnam,TGO,11053.83
1404,2007,Vietnam,TUN,1021788.16
1405,2007,Vietnam,TZA,1342540.12
1406,2007,Vietnam,UGA,965245.9
1407,2007,Vietnam,ZAF,2994757.0
1408,2007,Vietnam,ZMB,113126.5
1409,2007,Vietnam,ZWE,256677.62
1410,2007,Vietnam,ARE,47033.21
1411,2007,Vietnam,ARM,48930.0
1412,2007,Vietnam,BGD,1283115.53
1413,2007,Vietnam,BTN,1155.0
1414,2007,Vietnam,CHN,521201927.9
1415,2007,Vietnam,CYP,151144.42
1416,2007,Vietnam,GEO,456269.0
1417,2007,Vietnam,HKG,17835615.72
1418,2007,Vietnam,IDN,2623803.21
1419,2007,Vietnam,IND,157320734.3
1420,2007,Vietnam,ISR,20000.0
1421,2007,Vietnam,KAZ,904771.56
1422,2007,Vietnam,KGZ,48531.14
1423,2007,Vietnam,KHM,185098.29
1424,2007,Vietnam,LBN,4516884.68
1425,2007,Vietnam,LKA,368081.41
1426,2007,Vietnam,MNG,116193.2
1427,2007,Vietnam,MYS,796280.59
1428,2007,Vietnam,PAK,18100472.48
1429,2007,Vietnam,PSE,6258950.73
1430,2007,Vietnam,QAT,5194057.56
1431,2007,Vietnam,SAU,30524208.58
1432,2007,Vietnam,SGP,904713.89
1433,2007,Vietnam,SYR,44946347.11
1434,2007,Vietnam,THA,33273124.36
1435,2007,Vietnam,TUR,1502181.31
1436,2007,Vietnam,YEM,1573280.24
1437,2007,Vietnam,ALB,191219.0
1438,2007,Vietnam,AUT,1766102.86
1439,2007,Vietnam,BGR,11121720.84
1440,2007,Vietnam,BIH,812562.53
1441,2007,Vietnam,BLR,2309934.64
1442,2007,Vietnam,BLX,1039893.39
1443,2007,Vietnam,CHE,428599.7
1444,2007,Vietnam,CZE,4759836.55
1445,2007,Vietnam,DEU,15069253.72
1446,2007,Vietnam,DNK,1344332.65
1447,2007,Vietnam,ESP,5366637.05
1448,2007,Vietnam,EST,629656.53
1449,2007,Vietnam,FIN,2125677.92
1450,2007,Vietnam,FRA,12406792.32
1451,2007,Vietnam,GBR,4605692.92
1452,2007,Vietnam,GRC,445836.68
1453,2007,Vietnam,HRV,386247.51
1454,2007,Vietnam,IRL,3243801.66
1455,2007,Vietnam,ITA,670144.32
1456,2007,Vietnam,LTU,101011.93
1457,2007,Vietnam,MDA,289495.55
1458,2007,Vietnam,MKD,1586454.64
1459,2007,Vietnam,MNE,470693.0
1460,2007,Vietnam,NLD,38639630.02
1461,2007,Vietnam,POL,13978581.51
1462,2007,Vietnam,PRT,215343.22
1463,2007,Vietnam,ROU,45155.63
1464,2007,Vietnam,RUS,33374379.93
1465,2007,Vietnam,SRB,1892246.03
1466,2007,Vietnam,SVK,1160331.24
1467,2007,Vietnam,SVN,7448834.28
1468,2007,Vietnam,SWE,19291.0
1469,2007,Vietnam,UKR,6020531.47
1470,2007,Vietnam,ATG,72865.87
1471,2007,Vietnam,BLZ,85393.0
1472,2007,Vietnam,BRB,594110.93
1473,2007,Vietnam,CAN,50541.67
1474,2007,Vietnam,CRI,1017308.57
1475,2007,Vietnam,DMA,2668.07
1476,2007,Vietnam,DOM,59163434.17
1477,2007,Vietnam,GRL,14372.0
1478,2007,Vietnam,GTM,111576.2
1479,2007,Vietnam,HND,4269311.28
1480,2007,Vietnam,JAM,3059414.69
1481,2007,Vietnam,KNA,132137.28
1482,2007,Vietnam,LCA,2221.0
1483,2007,Vietnam,MEX,36717514.66
1484,2007,Vietnam,MSR,27796.0
1485,2007,Vietnam,NIC,4911761.49
1486,2007,Vietnam,SLV,5634120.61
1487,2007,Vietnam,TTO,4229286.51
1488,2007,Vietnam,VCT,78461.31
1489,2007,Vietnam,AUS,6235238.29
1490,2007,Vietnam,COK,79818.0
1491,2007,Vietnam,FJI,271310.55
1492,2007,Vietnam,NCL,333868.67
1493,2007,Vietnam,PYF,87598.62
1494,2007,Vietnam,WSM,16308.0
1495,2007,Vietnam,BOL,560584.95
1496,2007,Vietnam,BRA,82750344.38
1497,2007,Vietnam,CHL,150719.71
1498,2007,Vietnam,COL,8296268.17
1499,2007,Vietnam,ECU,71236.48
1500,2007,Vietnam,GUY,31277.39
1501,2007,Vietnam,PER,1786487.81
1502,2007,Vietnam,PRY,21426339.27
1503,2007,Vietnam,SUR,4528893.8
1504,2007,Vietnam,URY,615072.91
1505,2007,Vietnam,VEN,211563768.5
1506,2008,Vietnam,BDI,65784.24
1507,2008,Vietnam,BEN,545734.62
1508,2008,Vietnam,BFA,2400152.42
1509,2008,Vietnam,CAF,109649.96
1510,2008,Vietnam,CIV,3478826.04
1511,2008,Vietnam,CMR,260854.89
1512,2008,Vietnam,COG,266156.33
1513,2008,Vietnam,COM,248219.5
1514,2008,Vietnam,CPV,28247.0
1515,2008,Vietnam,DZA,24745809.0
1516,2008,Vietnam,EGY,32676798.52
1517,2008,Vietnam,ETH,8199696.73
1518,2008,Vietnam,GAB,3555158.03
1519,2008,Vietnam,GHA,4553382.04
1520,2008,Vietnam,GIN,91342.6
1521,2008,Vietnam,KEN,653419.79
1522,2008,Vietnam,MDG,170693.39
1523,2008,Vietnam,MLI,395949.36
1524,2008,Vietnam,MOZ,2962231.96
1525,2008,Vietnam,MRT,289750.26
1526,2008,Vietnam,MUS,1566448.8
1527,2008,Vietnam,MWI,35780.0
1528,2008,Vietnam,NER,11802783.61
1529,2008,Vietnam,NGA,1594035.85
1530,2008,Vietnam,RWA,99070.6
1531,2008,Vietnam,SEN,611372.58
1532,2008,Vietnam,SYC,2848919.79
1533,2008,Vietnam,TGO,661323.22
1534,2008,Vietnam,TUN,6698027.14
1535,2008,Vietnam,TZA,239625.71
1536,2008,Vietnam,UGA,939715.89
1537,2008,Vietnam,ZAF,3383021.0
1538,2008,Vietnam,ZWE,43378.75
1539,2008,Vietnam,AFG,2971037.11
1540,2008,Vietnam,ARE,25369731.61
1541,2008,Vietnam,ARM,46222.0
1542,2008,Vietnam,AZE,14568.32
1543,2008,Vietnam,CHN,680214974.2
1544,2008,Vietnam,CYP,35895.0
1545,2008,Vietnam,GEO,1710621.0
1546,2008,Vietnam,HKG,24424722.14
1547,2008,Vietnam,IDN,7705533.98
1548,2008,Vietnam,IND,91171016.14
1549,2008,Vietnam,ISR,9000.0
1550,2008,Vietnam,KAZ,631495.88
1551,2008,Vietnam,KHM,764428.56
1552,2008,Vietnam,KWT,10162537.0
1553,2008,Vietnam,LBN,7513786.33
1554,2008,Vietnam,LKA,119241.0
1555,2008,Vietnam,MAC,7406.0
1556,2008,Vietnam,MYS,1527807.95
1557,2008,Vietnam,PAK,12367486.74
1558,2008,Vietnam,PSE,33268.0
1559,2008,Vietnam,QAT,68719932.68
1560,2008,Vietnam,SAU,19758176.41
1561,2008,Vietnam,SGP,267239.66
1562,2008,Vietnam,SYR,2507831.84
1563,2008,Vietnam,THA,26141317.54
1564,2008,Vietnam,TUR,48331068.94
1565,2008,Vietnam,YEM,1397140.78
1566,2008,Vietnam,ALB,1114025.39
1567,2008,Vietnam,AUT,348179.17
1568,2008,Vietnam,BGR,13699935.83
1569,2008,Vietnam,BIH,332624.14
1570,2008,Vietnam,BLR,3011361.11
1571,2008,Vietnam,BLX,5074301.92
1572,2008,Vietnam,CHE,197250.0
1573,2008,Vietnam,CZE,8035461.96
1574,2008,Vietnam,DEU,21474234.05
1575,2008,Vietnam,DNK,400723.61
1576,2008,Vietnam,ESP,5445197.07
1577,2008,Vietnam,EST,844344.54
1578,2008,Vietnam,FIN,976996.89
1579,2008,Vietnam,FRA,6197308.43
1580,2008,Vietnam,GBR,5644119.32
1581,2008,Vietnam,GRC,90882058.01
1582,2008,Vietnam,HRV,637398.27
1583,2008,Vietnam,HUN,33000.0
1584,2008,Vietnam,IRL,2271513.48
1585,2008,Vietnam,ITA,3464264.71
1586,2008,Vietnam,LTU,66147.24
1587,2008,Vietnam,MDA,850490.81
1588,2008,Vietnam,MKD,1893333.84
1589,2008,Vietnam,MNE,643786.92
1590,2008,Vietnam,NLD,18379018.74
1591,2008,Vietnam,POL,92858781.89
1592,2008,Vietnam,ROU,153402.74
1593,2008,Vietnam,RUS,13733347.77
1594,2008,Vietnam,SRB,12289368.88
1595,2008,Vietnam,SVK,7959650.09
1596,2008,Vietnam,SVN,5730334.48
1597,2008,Vietnam,SWE,19551.0
1598,2008,Vietnam,UKR,8214875.5
1599,2008,Vietnam,BLZ,12874.0
1600,2008,Vietnam,BRB,306069.31
1601,2008,Vietnam,CAN,52817.56
1602,2008,Vietnam,CRI,6704309.95
1603,2008,Vietnam,DOM,58152439.7
1604,2008,Vietnam,GTM,116500.0
1605,2008,Vietnam,JAM,2075214.44
1606,2008,Vietnam,KNA,184798.64
1607,2008,Vietnam,LCA,1636.0
1608,2008,Vietnam,MEX,19032569.31
1609,2008,Vietnam,NIC,5682117.44
1610,2008,Vietnam,SLV,2319289.28
1611,2008,Vietnam,TTO,8285045.25
1612,2008,Vietnam,VCT,5316.08
1613,2008,Vietnam,AUS,5590410.49
1614,2008,Vietnam,FJI,1395208.51
1615,2008,Vietnam,NCL,398846.55
1616,2008,Vietnam,PYF,22721.6
1617,2008,Vietnam,TON,26823.0
1618,2008,Vietnam,WSM,118304.35
1619,2008,Vietnam,BOL,957768.09
1620,2008,Vietnam,BRA,171031134.3
1621,2008,Vietnam,CHL,289059.36
1622,2008,Vietnam,COL,15369515.99
1623,2008,Vietnam,ECU,1374824.96
1624,2008,Vietnam,GUY,686538.66
1625,2008,Vietnam,PER,19250262.48
1626,2008,Vietnam,PRY,34275715.38
1627,2008,Vietnam,SUR,7615177.92
1628,2008,Vietnam,URY,1620367.03
1629,2008,Vietnam,VEN,204705338.0
1630,2009,Vietnam,BDI,150245.21
1631,2009,Vietnam,BEN,4310699.22
1632,2009,Vietnam,BFA,47321.06
1633,2009,Vietnam,CAF,25223.45
1634,2009,Vietnam,CIV,790123.27
1635,2009,Vietnam,CMR,11480.0
1636,2009,Vietnam,COG,231147.73
1637,2009,Vietnam,COM,242849.56
1638,2009,Vietnam,DZA,9896731.0
1639,2009,Vietnam,EGY,28006161.28
1640,2009,Vietnam,ETH,6539840.59
1641,2009,Vietnam,GAB,1434884.94
1642,2009,Vietnam,GHA,2154360.33
1643,2009,Vietnam,KEN,1204644.18
1644,2009,Vietnam,MDG,25173.4
1645,2009,Vietnam,MOZ,770775.52
1646,2009,Vietnam,MRT,599283.21
1647,2009,Vietnam,MUS,326780.43
1648,2009,Vietnam,MWI,107270.91
1649,2009,Vietnam,NER,16697799.42
1650,2009,Vietnam,RWA,601342.67
1651,2009,Vietnam,SDN,677739.82
1652,2009,Vietnam,SEN,1221325.93
1653,2009,Vietnam,STP,21947.78
1654,2009,Vietnam,TGO,174915.26
1655,2009,Vietnam,TUN,1264022.85
1656,2009,Vietnam,TZA,117661.32
1657,2009,Vietnam,UGA,859887.25
1658,2009,Vietnam,ZAF,1385754.17
1659,2009,Vietnam,ZMB,89485.25
1660,2009,Vietnam,ZWE,125840.58
1661,2009,Vietnam,ARM,66476.82
1662,2009,Vietnam,BTN,712358.59
1663,2009,Vietnam,CHN,714875177.3
1664,2009,Vietnam,CYP,37850.15
1665,2009,Vietnam,GEO,293168.0
1666,2009,Vietnam,HKG,23492203.53
1667,2009,Vietnam,IDN,7214379.96
1668,2009,Vietnam,IND,5726597.11
1669,2009,Vietnam,ISR,7838.62
1670,2009,Vietnam,KAZ,1029154.61
1671,2009,Vietnam,KHM,1461675.53
1672,2009,Vietnam,LBN,6816713.48
1673,2009,Vietnam,LKA,384516.48
1674,2009,Vietnam,MAC,1928.0
1675,2009,Vietnam,MYS,181273.05
1676,2009,Vietnam,NPL,3561955.69
1677,2009,Vietnam,PAK,8645578.76
1678,2009,Vietnam,PSE,240324.24
1679,2009,Vietnam,SAU,43033218.28
1680,2009,Vietnam,SGP,741460.75
1681,2009,Vietnam,SYR,1136019.5
1682,2009,Vietnam,THA,12224628.55
1683,2009,Vietnam,TUR,2205166.86
1684,2009,Vietnam,YEM,1885217.51
1685,2009,Vietnam,ALB,202617.56
1686,2009,Vietnam,AUT,480419.51
1687,2009,Vietnam,BGR,8103150.86
1688,2009,Vietnam,BIH,97416.55
1689,2009,Vietnam,BLR,3734458.99
1690,2009,Vietnam,BLX,2533308.82
1691,2009,Vietnam,CHE,883701.0
1692,2009,Vietnam,CZE,7044361.32
1693,2009,Vietnam,DEU,52033434.23
1694,2009,Vietnam,DNK,332570.53
1695,2009,Vietnam,ESP,5259253.08
1696,2009,Vietnam,EST,227807.0
1697,2009,Vietnam,FIN,249158.52
1698,2009,Vietnam,FRA,9537220.41
1699,2009,Vietnam,GBR,1154323.09
1700,2009,Vietnam,GRC,1151413.9
1701,2009,Vietnam,HRV,494883.23
1702,2009,Vietnam,IRL,1136419.81
1703,2009,Vietnam,ITA,786820.51
1704,2009,Vietnam,LTU,8231.44
1705,2009,Vietnam,MDA,554333.22
1706,2009,Vietnam,MKD,715735.99
1707,2009,Vietnam,MNE,165821.0
1708,2009,Vietnam,NLD,20229836.47
1709,2009,Vietnam,POL,34602662.68
1710,2009,Vietnam,PRT,442475.0
1711,2009,Vietnam,ROU,3105.0
1712,2009,Vietnam,RUS,7605684.66
1713,2009,Vietnam,SRB,669929.35
1714,2009,Vietnam,SVK,5948523.09
1715,2009,Vietnam,SVN,1925709.13
1716,2009,Vietnam,SWE,156355.16
1717,2009,Vietnam,UKR,725611.56
1718,2009,Vietnam,ATG,957033.93
1719,2009,Vietnam,BLZ,16229.39
1720,2009,Vietnam,BRB,329640.85
1721,2009,Vietnam,CAN,62916.57
1722,2009,Vietnam,CRI,1214219.31
1723,2009,Vietnam,DMA,11102.22
1724,2009,Vietnam,DOM,17674217.04
1725,2009,Vietnam,GRL,1253.0
1726,2009,Vietnam,GTM,1288054.08
1727,2009,Vietnam,HND,2396346.78
1728,2009,Vietnam,JAM,1898934.49
1729,2009,Vietnam,KNA,336732.72
1730,2009,Vietnam,MEX,10708684.69
1731,2009,Vietnam,NIC,3175496.48
1732,2009,Vietnam,SLV,785966.34
1733,2009,Vietnam,TTO,1814975.89
1734,2009,Vietnam,VCT,73801.43
1735,2009,Vietnam,AUS,3491600.54
1736,2009,Vietnam,FJI,1003665.82
1737,2009,Vietnam,NCL,560506.97
1738,2009,Vietnam,PYF,10269.11
1739,2009,Vietnam,TON,33203.36
1740,2009,Vietnam,VUT,106140.9
1741,2009,Vietnam,WSM,124646.24
1742,2009,Vietnam,BOL,748373.81
1743,2009,Vietnam,BRA,93195453.25
1744,2009,Vietnam,CHL,644283.96
1745,2009,Vietnam,COL,10381071.72
1746,2009,Vietnam,ECU,187892.06
1747,2009,Vietnam,GUY,1132455.98
1748,2009,Vietnam,PER,18156777.83
1749,2009,Vietnam,PRY,21274738.71
1750,2009,Vietnam,SUR,1504884.53
1751,2009,Vietnam,URY,736154.07
1752,2009,Vietnam,VEN,37263503.92
1753,2010,Vietnam,BDI,15069.65
1754,2010,Vietnam,BEN,4060703.11
1755,2010,Vietnam,BFA,116701.08
1756,2010,Vietnam,CAF,50781.02
1757,2010,Vietnam,CIV,1094775.09
1758,2010,Vietnam,CMR,8943.0
1759,2010,Vietnam,COG,232605.48
1760,2010,Vietnam,DZA,8343776.0
1761,2010,Vietnam,EGY,65348427.75
1762,2010,Vietnam,ETH,4106654.81
1763,2010,Vietnam,GHA,253020.75
1764,2010,Vietnam,GMB,189801.09
1765,2010,Vietnam,KEN,189423.88
1766,2010,Vietnam,MDG,67447.42
1767,2010,Vietnam,MLI,258629.2
1768,2010,Vietnam,MOZ,49352.05
1769,2010,Vietnam,MRT,664090.67
1770,2010,Vietnam,MUS,114174.8
1771,2010,Vietnam,MWI,34709.49
1772,2010,Vietnam,NER,8942072.08
1773,2010,Vietnam,SDN,184481.96
1774,2010,Vietnam,SEN,441529.55
1775,2010,Vietnam,TGO,170667.84
1776,2010,Vietnam,TUN,2044669.12
1777,2010,Vietnam,TZA,7400593.08
1778,2010,Vietnam,UGA,766755.0
1779,2010,Vietnam,ZAF,1445092.0
1780,2010,Vietnam,ZMB,560733.69
1781,2010,Vietnam,ZWE,244199.24
1782,2010,Vietnam,ARM,1978.0
1783,2010,Vietnam,BHR,31486.09
1784,2010,Vietnam,CHN,1099892718.0
1785,2010,Vietnam,CYP,113645.05
1786,2010,Vietnam,GEO,85836.0
1787,2010,Vietnam,HKG,2685714.0
1788,2010,Vietnam,IDN,7158927.21
1789,2010,Vietnam,IND,44492203.78
1790,2010,Vietnam,JOR,8605.28
1791,2010,Vietnam,KAZ,546381.79
1792,2010,Vietnam,KHM,1742064.04
1793,2010,Vietnam,LBN,4297142.65
1794,2010,Vietnam,LKA,34978492.62
1795,2010,Vietnam,MAC,2874.0
1796,2010,Vietnam,NPL,1392413.66
1797,2010,Vietnam,PAK,18159089.18
1798,2010,Vietnam,PSE,153895.44
1799,2010,Vietnam,QAT,1878219.75
1800,2010,Vietnam,SAU,24367933.15
1801,2010,Vietnam,SGP,546429.14
1802,2010,Vietnam,SYR,161942.0
1803,2010,Vietnam,THA,18559948.09
1804,2010,Vietnam,TUR,4369741.42
1805,2010,Vietnam,YEM,1071730.67
1806,2010,Vietnam,ALB,533278.3
1807,2010,Vietnam,AUT,539962.91
1808,2010,Vietnam,BGR,61515.5
1809,2010,Vietnam,BIH,245436.18
1810,2010,Vietnam,BLR,7106836.49
1811,2010,Vietnam,BLX,2311268.95
1812,2010,Vietnam,CHE,876938.0
1813,2010,Vietnam,CZE,4063105.47
1814,2010,Vietnam,DEU,33728811.97
1815,2010,Vietnam,DNK,522710.36
1816,2010,Vietnam,ESP,3573236.81
1817,2010,Vietnam,EST,133124.4
1818,2010,Vietnam,FIN,627795.28
1819,2010,Vietnam,FRA,6779568.87
1820,2010,Vietnam,GBR,2433451.76
1821,2010,Vietnam,GRC,1151064.51
1822,2010,Vietnam,HRV,471240.09
1823,2010,Vietnam,HUN,1000.0
1824,2010,Vietnam,IRL,1855799.97
1825,2010,Vietnam,ITA,982456.02
1826,2010,Vietnam,LVA,5647.04
1827,2010,Vietnam,MDA,177805.01
1828,2010,Vietnam,MKD,647916.78
